generation,best,avg,worst
745,14094,14175,17310
746,14094,14164,17167
747,14094,14155,17838
748,14094,14181,17167
749,14094,14185,17310
750,14094,14176,17310
751,14094,14153,16311
752,14094,14156,17167
753,14094,14166,17838
754,14094,14159,16359
755,14094,14176,17838
756,14094,14156,16851
757,14094,14157,17167
758,14094,14148,16851
759,14094,14163,16243
760,14094,14145,17838
761,14094,14183,17838
762,14094,14165,17167
763,14094,14166,17167
764,14094,14150,16853
765,14094,14187,17838
766,14094,14166,17167
767,14094,14169,17838
768,14094,14174,17838
769,14094,14162,17838
770,14094,14181,17167
771,14094,14163,16853
772,14094,14174,17838
773,14094,14160,17167
774,14094,14151,16851
775,14094,14172,17838
776,14094,14161,17838
777,14094,14168,17310
778,14094,14161,17167
779,14094,14176,17838
780,14094,14165,17167
781,14094,14161,17167
782,14094,14163,17838
783,14094,14167,17310
784,14094,14164,17838
785,14094,14165,17838
786,14094,14163,16359
787,14094,14172,17838
788,14094,14166,17838
789,14094,14157,17838
790,14094,14166,17310
791,14094,14179,17310
792,14094,14168,17167
793,14094,14182,17167
794,14094,14154,17310
795,14094,14163,17838
796,14094,14157,16160
797,14094,14176,16851
798,14094,14166,16851
799,14094,14168,16853
800,14094,14172,17838
801,14094,14169,17838
802,14094,14153,17167
803,14094,14152,16851
804,14094,14148,16412
805,14094,14179,17310
806,14094,14165,17838
807,14094,14161,16412
808,14094,14160,17167
809,14094,14151,16412
810,14094,14159,17167
811,14094,14180,17838
812,14094,14162,17838
813,14094,14149,16088
814,14094,14171,17167
815,14094,14160,16853
816,14094,14148,17310
817,14094,14166,16853
818,14094,14169,16853
819,14094,14158,17167
820,14094,14166,17310
821,14094,14160,17838
822,14094,14166,17838
823,14094,14172,17310
824,14094,14175,17838
825,14094,14155,17838
826,14094,14175,17838
827,14094,14152,17838
828,14094,14179,17167
829,14094,14178,17310
830,14094,14155,17838
831,14094,14157,17838
832,14094,14154,16359
833,14094,14152,17167
834,14094,14182,17167
835,14094,14152,17167
836,14094,14170,17310
837,14094,14190,17838
838,14094,14155,17310
839,14094,14169,17838
840,14094,14171,16853
841,14094,14162,16853
842,14094,14169,17310
843,14094,14165,17310
844,14094,14160,17167
845,14094,14164,17838
846,14094,14166,16853
847,14094,14159,16243
848,14094,14179,17310
849,14094,14173,17838
850,14094,14165,17167
851,14094,14167,17310
852,14094,14173,17838
853,14094,14158,17167
854,14094,14160,17167
855,14094,14184,17310
856,14094,14160,16851
857,14094,14168,16853
858,14094,14173,17167
859,14094,14177,17838
860,14094,14175,17838
861,14094,14164,16851
862,14094,14151,17167
863,14094,14170,16853
864,14094,14165,17838
865,14094,14154,17167
866,14094,14155,16853
867,14094,14174,17838
868,14094,14189,17838
869,14094,14158,17167
870,14094,14164,17838
871,14094,14184,17167
872,14094,14171,17838
873,14094,14185,17310
874,14094,14173,17838
875,14094,14177,17167
876,14094,14163,16853
877,14094,14178,16853
878,14094,14193,17838
879,14094,14158,17310
880,14094,14163,16412
881,14094,14163,16853
882,14094,14162,17838
883,14094,14194,17838
884,14094,14167,17838
885,14094,14185,17838
886,14094,14151,16412
887,14094,14185,17310
888,14094,14171,17167
889,14094,14157,17838
890,14094,14170,17838
891,14094,14180,16851
892,14094,14159,16243
893,14094,14161,17167
894,14094,14167,17838
895,14094,14157,17838
896,14094,14176,17838
897,14094,14174,17838
898,14094,14171,17310
899,14094,14184,17310
900,14094,14165,16853
901,14094,14167,17838
902,14094,14156,17167
903,14094,14186,17838
904,14094,14167,17838
905,14094,14178,17167
906,14094,14150,17310
907,14094,14178,16853
908,14094,14162,17310
909,14094,14173,17167
910,14094,14176,17838
911,14094,14170,17838
912,14094,14165,17167
913,14094,14156,16412
914,14094,14154,17310
915,14094,14154,16412
916,14094,14189,17838
917,14094,14158,16851
918,14094,14150,16853
919,14094,14158,17838
920,14094,14166,17838
921,14094,14142,17310
922,14094,14171,17310
923,14094,14162,17310
924,14094,14166,16853
925,14094,14168,17838
