generation,best,avg,worst
167,314676,318581,329118
168,314625,318122,332590
169,314634,318068,330081
170,314615,318704,337783
171,314441,318659,335526
172,314573,319012,334702
173,314344,318527,336278
174,314219,318117,330074
175,314243,318236,326429
176,314877,318351,331186
177,314542,318280,330122
178,314619,318739,335365
179,314272,318194,329348
180,314475,318146,329334
181,314052,318238,329529
182,314183,318028,332738
183,314228,317862,330468
184,314117,317929,329549
185,313896,317789,334223
186,313933,318098,335231
187,313470,317482,326666
188,313724,317732,329953
189,313830,317672,326586
190,313875,317664,334218
191,313919,317560,325615
192,313972,318058,332443
193,313647,317903,337173
194,313888,317639,328683
195,313727,317419,325370
196,313837,318113,334496
197,313980,317581,328808
198,313924,318067,336307
199,313236,317926,333234
200,313508,317810,332035
201,313552,317144,329145
202,313243,316863,328775
203,313647,317876,329611
204,313431,317513,332533
205,312976,316554,323145
206,312868,316790,325192
207,312840,317010,331303
208,313176,316717,328678
209,313262,317142,331042
210,313517,316915,326043
211,313772,317515,334572
212,313463,318163,331119
213,313598,318092,329903
214,313469,317099,330233
215,313461,317696,326981
216,313188,317490,329895
217,313178,317376,333630
218,312846,317286,332149
219,312643,317292,329574
220,313001,316884,326227
221,312608,316854,329223
222,312654,316844,326114
223,313383,316964,336450
224,313113,317169,329531
225,313157,316982,326706
226,313251,317230,336487
227,313425,317026,323901
228,313103,317028,324950
229,313203,316794,329529
230,312956,316749,327657
231,313053,316777,331700
232,313067,316532,326520
233,313073,316528,324115
234,313230,316389,330998
235,312838,316596,328753
236,312496,316458,328828
237,312527,316483,329766
238,312519,316406,328691
239,312619,316414,328604
240,312503,316020,327880
241,312511,315884,325991
242,312316,315994,327916
243,312514,316622,333036
244,312494,316032,327734
245,312420,316621,332089
246,312260,316140,324385
247,312066,316357,333617
248,312204,316027,325112
249,312592,316156,330705
250,312519,316112,325807
251,312852,317020,335200
252,312400,317080,335144
253,312568,315890,323118
254,312162,316258,334872
255,312241,316824,331779
256,312201,316172,326893
257,312226,316165,332309
258,312105,316480,336310
259,312678,316629,330234
260,312273,316804,335019
261,312234,316304,329634
262,312282,316654,330531
263,312313,316327,333846
264,312154,316188,329695
265,312404,316246,333031
266,312533,316115,324838
267,312751,316784,331533
268,312599,317024,334376
269,312655,316508,325670
270,312600,316799,335565
271,312486,316312,332907
272,312456,316349,332622
273,312296,317227,327934
274,312486,317398,330561
275,312448,316928,329414
276,312326,316243,325099
277,312170,316029,328238
278,312194,316077,326399
279,312193,316276,329168
280,312384,316157,327507
281,312218,315950,325786
282,312284,315787,327746
283,312230,316964,329784
284,312009,316426,328134
285,312390,316142,328980
286,312055,316403,325729
287,312169,316956,331987
288,312317,316056,325405
289,312644,316692,334971
290,312697,316946,336439
291,312683,316635,331206
292,312334,316866,335246
293,312925,316790,329114
294,313121,317091,332199
295,313254,317012,329661
296,313043,316507,324904
297,313066,317135,323682
298,312296,316771,327480
299,312637,316794,328887
300,312756,316260,327858
301,312903,316691,324936
302,313192,317388,329291
303,312879,317575,334145
304,312917,317783,330779
305,313335,317189,330539
306,312684,317473,334138
307,312724,317595,341789
308,312631,317300,335782
309,313217,316646,328379
310,312990,317331,327054
311,312572,317129,337239
312,312792,316916,326827
313,313091,317279,332478
314,312935,316607,324720
315,312861,317007,330227
316,313328,317214,325736
317,313118,317147,337829
318,313319,317697,336665
319,313225,317308,334544
320,313019,318274,336067
321,313035,317166,325454
322,312672,316906,327332
323,312602,317518,329449
324,312703,317191,332135
325,312889,317026,332927
326,313042,316863,330563
327,313162,317455,326138
328,313215,317708,328543
329,313180,317464,335859
330,313544,317668,336133
331,313254,317047,334512
332,313308,317210,336766
333,313290,318054,329846
334,313313,317639,334150
335,312649,317440,331678
336,313428,317398,326428
337,313371,317557,326032
338,313624,317439,332019
339,313061,317202,329131
340,313160,317497,334087
341,313113,316883,323948
342,312839,317040,332496
343,313096,316967,331326
344,313074,317587,329287
345,312863,316621,325833
346,312852,317233,329022
347,312934,317327,329594
348,313177,317999,334976
349,312935,317095,336643
350,313214,317400,334012
351,312879,317182,329732
352,313021,317263,328030
353,313018,317453,333959
354,312868,316976,330861
355,312872,317413,330854
356,312983,316730,330454
357,312882,316853,335751
358,313043,317263,334381
359,312678,317613,335134
360,312591,316691,330489
361,312307,317049,335325
362,312326,316989,336528
363,312368,316718,326980
364,312308,316580,336985
365,312212,316727,328398
366,312108,317269,330448
367,312503,317138,330594
368,312429,316857,329895
369,312457,316756,333352
370,312876,317102,331718
371,312982,317377,331865
372,313041,317364,336256
373,313469,317866,328355
374,313112,318115,336705
375,313185,317024,330329
376,313175,317200,332455
377,313335,317275,329667
378,313122,316856,329283
379,312892,316645,326540
380,312898,317026,331461
381,312847,316640,329113
382,312829,316938,326741
383,313155,317418,328423
384,313161,317729,333541
385,313518,317551,335480
386,313524,317847,330610
387,313258,317610,330199
388,313287,317769,328997
389,313320,316963,325234
390,313576,317937,340752
391,313927,317866,331480
392,313590,317854,327594
393,313511,318653,334197
394,313607,318339,331434
395,313198,318606,336191
396,313609,317845,330975
397,313452,318015,335955
398,313234,317251,326467
399,313345,317140,327539
400,313199,317776,329158
401,313082,317346,333033
402,313159,317301,326721
403,312452,317900,327972
404,312599,317448,340443
405,313081,317306,329699
406,313050,317932,335917
407,312930,317587,325420
408,313077,317400,327228
409,313355,318115,334902
410,313301,317478,332584
411,313411,317813,329871
412,313380,317730,328392
413,313178,317461,330521
414,312779,317364,329699
415,312785,316982,327629
416,312883,317208,335983
417,313095,317793,331836
418,313293,317171,328990
419,313093,317410,326720
420,312957,317360,331332
421,313352,317440,333016
422,312998,317293,325253
423,312927,318132,330167
424,312697,317827,331712
425,313669,318087,331580
426,313272,317664,335611
427,313272,318297,329657
428,313387,317368,322676
429,313269,317756,326974
430,313519,317512,329611
431,313710,317893,332551
432,313610,317769,331929
433,313612,318268,332300
434,313543,318008,329555
435,313634,317662,330124
436,313604,317529,325414
437,313434,318184,330472
438,313190,317788,333523
439,313453,317801,331676
440,313513,317327,330226
441,313397,317562,329688
442,313647,317639,323720
443,313078,317650,334536
444,313325,317452,327313
445,313384,318063,331955
446,313012,317973,334996
447,313090,317779,335228
448,313146,317391,331532
449,313084,317285,327746
450,313292,317192,326141
451,312821,317366,332392
452,313006,317115,327346
453,313330,317536,332318
454,313319,317394,330962
455,313465,317560,328049
456,313337,317261,326959
457,313348,317765,337349
458,313578,317843,329794
459,313444,318566,336662
460,313527,317720,331208
461,313707,317277,330031
462,313566,317564,328022
463,313514,317634,337856
464,313777,317681,331660
465,313911,317977,334373
466,313868,318364,332429
467,313711,318007,326244
468,313644,318093,336430
469,313573,317726,336283
470,313675,318058,330296
471,313600,317625,329557
472,313537,318042,331829
473,313369,317287,325754
474,313236,317786,330891
475,313247,317322,331025
476,313305,317915,334968
477,313493,317331,333676
478,313882,317224,329232
479,314058,317355,327245
480,314207,318278,334905
481,313982,318641,337885
482,314085,318077,329826
483,313805,318197,331057
484,314015,318178,333018
485,313956,318488,327297
486,313661,317527,326597
487,313796,318003,334465
488,313717,317760,326932
489,313624,318289,327767
490,313456,318035,335732
491,313655,318111,327791
492,313629,317930,336004
493,313566,317675,332081
494,313712,317898,326904
495,313236,317548,326317
496,312850,317160,325901
497,313449,317178,324727
498,313435,317587,334993
499,313521,317726,333004
500,313639,318130,331181
501,313325,318049,327658
502,313217,317723,333939
503,312922,316914,323516
504,312928,316947,335332
505,312691,316625,321973
506,313086,317155,326324
507,312677,316932,331258
508,313184,316636,326996
509,312996,317416,333642
510,312414,316833,330927
511,312336,316328,323108
512,312644,316528,327313
513,312690,316476,326294
514,312822,316508,331838
515,312541,317017,331699
516,312680,316704,327744
517,312681,317045,332227
518,312736,317010,335139
519,312569,317066,327213
520,312219,316958,340371
521,312171,317160,330698
522,312808,316806,338173
523,312975,317088,333833
524,312315,316606,331377
525,312632,316726,325232
526,312884,316867,331176
527,312316,317058,327871
528,311934,317000,330375
529,312229,316730,325082
530,312250,316582,325408
531,312415,316704,327144
532,312677,316341,328422
533,312675,316848,334673
534,312195,316125,321366
535,312367,316685,333411
536,312600,316344,327755
537,313263,316626,325633
538,312289,317651,331515
539,312380,317711,328428
540,312637,317264,329498
541,312187,316455,325702
542,312474,316963,331817
543,312338,316414,334290
544,312349,316764,336251
545,312458,316941,328339
546,312401,316737,332215
547,312591,316718,329622
548,312652,316907,327251
549,312341,316995,334318
550,312416,316711,334021
551,312843,316574,333051
552,312540,316502,321505
553,312605,316891,327338
554,313019,317132,329746
555,313166,317441,334873
556,313197,317650,323847
557,313210,317845,327261
558,313145,317875,333153
559,313586,318007,330109
560,313520,317245,326558
561,313623,318175,332331
562,313799,317442,337513
563,313851,317910,329693
564,313482,317577,328783
565,313311,317849,336616
566,313166,316912,324274
567,313155,317659,334143
568,313139,317768,336255
569,313332,317746,329600
570,313415,317506,333439
571,313196,317470,328754
572,313052,317807,329419
573,313765,317413,329422
574,313594,317762,328674
575,313745,318331,325817
576,313444,317707,324950
577,313126,317540,331924
578,313603,318287,331419
579,313050,317557,325920
580,313425,317500,328641
581,313238,318125,333144
582,313645,317623,329675
583,313682,317813,335060
584,312932,318133,333347
585,312793,317142,329785
586,312984,317157,326501
587,313187,317091,330699
588,312635,317548,327620
589,312634,317594,332020
590,313165,317721,332302
591,312892,317805,334955
592,312852,317479,331572
593,312870,317499,329617
594,312815,317078,331430
595,312827,317092,325685
596,312838,316942,326370
597,312577,317670,330143
598,312884,317604,325715
599,313130,317640,329214
600,313045,317331,330691
601,313039,317965,332315
602,313058,317487,333252
603,313445,317689,327350
604,313051,317390,329643
605,313264,317549,330920
606,313427,317832,334585
607,313289,317389,332432
608,313521,317140,324880
609,313225,317322,325682
610,313125,317274,330789
611,313408,318118,336292
612,313774,317422,331638
613,313805,317139,325841
614,313701,317609,325821
615,313506,317505,331272
616,313333,317716,327235
617,313311,317222,331123
618,312851,317160,335757
619,312718,316324,322179
620,312572,316450,325168
621,312772,316791,329444
622,312591,316569,334744
623,312783,316391,329313
624,312795,317433,333419
625,312817,317199,327107
626,312408,317001,326431
627,312091,317145,330846
628,312358,316490,328395
629,312382,316626,336294
630,312160,317544,331993
631,312118,317421,326223
632,312435,316689,327705
633,312505,316157,330151
634,312596,317119,335655
635,312725,316860,332308
636,313057,317137,328933
637,312335,317047,329013
638,312950,317514,328117
639,312712,316556,326307
640,312887,316335,330516
641,312606,316683,322543
642,313230,316848,330606
643,313015,317046,323645
644,312762,316752,326847
645,312732,316547,330759
646,312752,316579,329657
647,312716,317056,329845
648,312734,317048,327949
649,312928,316588,325184
650,313005,317203,332012
651,312657,317194,326439
652,312111,316931,324593
653,312023,316124,323825
654,312030,317205,331222
655,311978,316672,328702
656,311766,316176,327381
657,311882,316231,325770
658,312313,315977,331064
659,312006,316291,332828
660,311670,315946,329472
661,311774,316520,330064
662,311816,315991,326715
663,311568,315695,329622
664,311402,316219,333994
665,311918,315771,323828
666,311496,316467,328976
667,312102,316900,333458
668,312214,316343,326404
669,311989,316450,339621
670,312028,316613,331284
671,312067,316293,329093
672,312035,315733,323623
673,312209,315926,327107
674,312166,316428,334385
675,312068,316684,330617
676,312262,316024,328061
677,312279,316329,324173
678,312188,316163,327793
679,312093,316712,336427
680,312082,316762,333897
681,312281,316291,325140
682,312141,316177,332117
683,312129,316032,324799
684,312078,316386,333067
685,312320,316422,334054
686,311847,316510,330911
687,312088,316536,330049
688,312191,316005,323927
689,311657,316176,323462
690,311548,316857,333523
691,312105,316549,335935
692,311722,316542,334467
693,311419,315996,326634
694,311925,316388,330653
695,312044,316261,329945
696,312342,316532,325766
697,312304,316662,327273
698,311933,316264,332424
699,311678,316203,325800
700,311751,316642,329479
701,312185,316347,324398
702,312430,317066,330500
703,312649,316837,327513
704,312762,317200,335391
705,311871,317248,327350
706,311892,316329,334736
707,311904,316238,328793
708,312060,315694,324616
709,312116,316555,328818
710,311746,316293,335662
711,311676,316816,330887
712,312066,316314,327742
713,311932,316001,324261
714,312537,316585,332535
715,311504,316443,325399
716,311660,316381,332355
717,311821,315756,324078
718,312104,316380,327169
719,311941,316331,323381
720,312157,315918,323349
721,311840,316272,327107
722,312386,316605,329211
723,312377,316486,328223
724,312451,316759,333622
725,312378,316606,331123
726,312576,316812,328209
727,312480,317210,329020
728,313104,317200,331639
729,313270,316791,330034
730,313285,317246,329779
731,313494,318463,327457
732,313214,317847,340105
733,312771,317527,324128
734,312699,317732,328812
735,312502,317490,329330
736,312628,316970,326469
737,312884,317045,339806
738,312461,317543,329073
739,312755,317145,330978
740,312789,316742,326720
741,312934,316877,326846
742,312736,317070,327606
743,312869,317425,332115
744,312805,317396,326829
745,312791,317158,325993
746,312650,317777,334890
747,312551,316987,330478
748,312626,316934,330092
749,312885,316750,329247
750,312926,317107,329296
751,312998,316862,324348
752,312988,317268,329594
753,312949,317198,330754
754,312942,317243,330620
755,312872,317187,332686
756,312489,317051,331644
757,312621,317275,328925
758,312771,316954,339030
759,312915,317183,331496
760,312471,316976,327985
761,313095,316443,324648
762,312896,317240,334362
763,313020,316984,330278
764,312528,317417,331320
765,312471,316842,331238
766,312507,316829,326113
767,312693,316439,329689
768,312891,316861,326244
769,312779,317337,332979
770,312792,316572,326994
771,312785,317090,330402
772,312149,316915,325022
773,312200,316263,333367
774,312088,316820,332365
775,312109,316346,334003
776,312225,315934,327092
777,312193,316745,331280
778,311876,315962,330089
779,312236,316481,339383
780,311780,316092,325033
781,311536,316044,330553
782,312216,316203,334817
783,312333,316479,327919
784,311960,316066,328594
785,312034,316906,339440
786,311970,316469,324920
787,312043,316411,330505
788,311664,316214,334579
789,311644,316235,332365
790,311524,315785,330152
791,312225,316362,330011
792,311964,315964,325174
793,312251,315777,327013
794,312302,316685,335606
795,311625,316797,334778
796,311968,316719,332043
797,311972,316711,331349
798,312023,316650,329652
799,312146,316007,327791
800,311953,316060,321387
801,312279,315825,326160
802,312129,316607,328858
803,311823,316204,336487
804,312008,316590,331051
805,311635,316917,329367
806,311944,316444,331075
807,311615,316168,329301
808,311514,315753,324979
809,311545,316038,325322
810,311706,315607,327725
811,311434,316487,338518
812,311466,315900,334647
813,311382,315671,333091
814,311553,315518,328895
815,311654,315605,325702
816,312041,315899,329451
817,312095,316148,331537
818,312055,315989,327622
819,311980,316372,333707
820,311911,316538,331455
821,312257,316251,328661
822,312481,316587,328599
823,312190,316159,330701
824,312150,316689,339776
825,312094,316285,324796
826,312061,316446,332352
827,312225,316575,335944
828,312180,316275,332769
829,311876,316708,331147
830,312519,316922,327633
831,312346,316745,333928
832,312229,316697,329863
833,312075,316255,324493
834,312110,316144,328911
835,312221,316729,330811
836,312074,316391,327767
837,312049,316407,332565
838,312060,316501,328641
839,312426,316424,327934
840,312313,316887,328810
841,312388,316795,326489
842,312366,317306,331206
843,312334,317374,331988
844,311780,316388,336741
845,312012,316911,329622
846,312072,316586,332966
847,312114,316122,327775
848,312125,316447,327340
849,312047,316730,329887
850,312299,316464,330968
851,312274,317021,334991
852,312262,316631,327134
853,312425,316763,326739
854,312326,317112,327231
855,312601,316616,332606
856,312985,316858,329134
857,312686,317182,328838
858,312192,317134,325157
859,312218,317242,332449
860,312692,317329,324931
861,312290,317354,333737
862,312340,316717,334221
863,312272,316935,329675
864,312797,317641,329543
865,312517,316906,327371
866,313018,317221,335325
867,312635,317748,332130
868,312755,317524,327543
869,312633,316757,328841
870,312320,317134,330280
871,312120,315992,327920
872,312089,316111,326554
873,311747,315690,323990
874,311984,316278,327940
875,312230,316056,328476
876,312340,316149,325055
877,311944,316160,326755
878,311797,315981,333574
879,311538,316545,332165
880,311622,316171,332444
881,311789,316413,334895
882,312339,315895,326118
883,312339,316248,326416
884,312451,316885,331150
885,311887,316611,329480
886,311556,315730,330823
887,311397,315677,330287
888,311113,315271,330263
889,311397,315848,330265
890,310994,315827,326706
891,311225,316157,332945
892,311349,314986,324898
893,311255,315505,334927
894,311393,316074,333286
895,311613,315744,327976
896,311525,315961,327373
897,311745,315825,333249
898,311762,316125,327336
899,311980,316019,327715
900,312187,316227,327482
901,312064,315782,327964
902,312084,316434,326459
903,312165,316377,329235
904,311988,317000,332184
905,311948,316076,325933
906,311757,316575,331790
907,312066,316882,339256
908,311812,316323,326135
909,311911,316235,328636
910,311864,316436,333785
911,312442,316009,328708
912,312606,316742,336032
913,312972,316752,335812
914,312737,317232,329993
915,312094,317247,340473
916,311803,316297,332960
917,312232,316377,334237
918,312060,316040,329366
919,311975,316159,330950
920,311432,316396,326764
921,311767,316335,333952
922,311576,316492,333852
923,311786,315744,332635
924,311641,315994,331164
925,311817,315874,331880
926,311459,315699,325139
927,311318,316166,334728
928,311632,315707,326400
929,311591,315860,325355
930,311725,315968,328774
931,312032,316532,335731
932,311774,316385,335202
933,311476,315637,331523
934,311454,315460,329517
935,311404,315540,334696
936,311538,315641,324252
937,311305,316152,325455
938,311547,315447,325928
939,311677,316028,330584
940,312247,315743,326818
941,311693,316276,329357
942,311979,315844,332430
943,311966,316489,333209
944,311952,315738,324208
945,311886,315910,326596
946,311700,316010,323798
947,311363,315065,330329
948,311247,315882,330385
949,311204,315197,321307
950,311186,315543,339010
951,311593,315307,327509
952,311302,315420,328248
953,311186,316372,332847
954,311434,315880,335162
955,311525,315237,325056
956,311416,315747,332323
957,311332,315867,331601
958,311916,315507,335212
959,312062,315841,328178
960,311131,315745,327960
961,311573,315628,327504
962,311820,315512,327175
963,311807,316226,327124
964,312107,316010,329375
965,311532,316508,328178
966,311511,316280,328996
967,311118,316345,333634
968,311442,316035,327739
969,311539,315572,323504
970,311902,315458,326242
971,311768,315964,326832
972,311936,316278,335806
973,312148,316051,325532
974,311769,315728,329858
975,311580,315802,331193
976,311308,315461,327423
977,311289,315045,324731
978,311184,315828,327936
979,311379,315845,334299
980,311044,315599,328107
981,311321,315886,330290
982,311164,315468,327160
983,311062,315309,323496
984,311191,315220,329254
985,311230,315372,329119
986,311013,314974,327603
987,311020,315352,324812
988,311028,315851,330044
989,311030,315460,329070
990,311378,315262,327585
991,311463,316236,330791
992,311775,315312,323082
993,311705,315684,329072
994,311838,315708,325723
995,312320,316356,326102
996,312333,316143,323006
997,312195,316583,333521
998,312199,316326,329223
999,311795,316817,331300
