generation,best,avg,worst
149,21420,22515,24706
150,21435,22571,26058
151,21446,22506,25313
152,21399,22496,25235
153,21485,22557,26241
154,21501,22593,25352
155,21559,22525,24698
156,21498,22525,24796
157,21494,22499,24966
158,21507,22576,25856
159,21419,22447,26466
160,21517,22518,24818
161,21510,22520,24658
162,21420,22709,26151
163,21404,22583,24886
164,21691,22596,26595
165,21440,22672,25046
166,21360,22533,26126
167,21537,22466,24604
168,21469,22488,24744
169,21513,22486,26092
170,21434,22580,25006
171,21457,22509,26013
172,21456,22413,25220
173,21386,22400,25777
174,21510,22626,26173
175,21480,22571,24959
176,21418,22576,24886
177,21437,22480,25667
178,21366,22525,24821
179,21575,22550,25534
180,21406,22599,25399
181,21463,22574,25892
182,21313,22437,25801
183,21414,22361,25136
184,21438,22545,25891
185,21448,22515,25877
186,21313,22341,25983
187,21376,22380,24695
188,21443,22440,24936
189,21376,22413,25089
190,21470,22651,25158
191,21339,22559,24878
192,21339,22361,25079
193,21436,22483,24733
194,21429,22562,25002
195,21361,22542,24921
196,21519,22517,25954
197,21497,22437,24953
198,21519,22554,26116
199,21253,22544,25859
200,21313,22449,25089
201,21359,22575,25068
202,21253,22499,24991
203,21309,22390,26195
204,21291,22228,24280
205,21338,22478,24860
206,21434,22552,25010
207,21439,22562,25782
208,21412,22584,25051
209,21445,22422,25757
210,21371,22334,24898
211,21414,22480,25049
212,21379,22475,24949
213,21360,22327,24834
214,21352,22428,24905
215,21466,22561,25815
216,21491,22542,25178
217,21595,22449,25959
218,21491,22463,25339
219,21332,22433,25375
220,21310,22430,24637
221,21357,22442,24875
222,21257,22494,25948
223,21291,22475,24891
224,21376,22520,25931
225,21402,22479,24817
226,21387,22471,25073
227,21433,22527,25031
228,21436,22620,26338
229,21451,22542,26370
230,21422,22494,25376
231,21356,22466,24797
232,21389,22704,26516
233,21420,22591,26159
234,21402,22550,25191
235,21418,22572,24881
236,21357,22583,26072
237,21407,22426,24924
238,21375,22526,25773
239,21357,22486,25787
240,21303,22370,26161
241,21351,22460,24853
242,21458,22388,24859
243,21421,22443,25705
244,21564,22538,25881
245,21437,22482,24935
246,21527,22470,24753
247,21437,22514,24987
248,21508,22506,25282
249,21391,22557,25931
250,21461,22735,25628
251,21512,22401,24710
252,21546,22546,25072
253,21514,22633,24935
254,21582,22513,26253
255,21521,22712,25251
256,21573,22694,26278
257,21555,22549,25260
258,21597,22463,24773
259,21520,22617,24874
260,21506,22593,24912
261,21467,22591,26499
262,21527,22633,26178
263,21421,22605,26575
264,21479,22556,24742
265,21473,22409,25091
266,21479,22615,25043
267,21490,22677,24961
268,21407,22431,24694
269,21546,22680,25004
270,21513,22632,26460
271,21479,22451,25254
272,21460,22479,25228
273,21502,22701,26228
274,21413,22589,26543
275,21418,22312,24686
276,21375,22510,25161
277,21342,22341,24631
278,21291,22449,25940
279,21310,22437,25168
280,21342,22366,24275
281,21475,22452,24768
282,21451,22485,25937
283,21559,22770,26192
284,21557,22742,26162
285,21422,22520,25407
286,21401,22484,24884
287,21473,22711,26123
288,21351,22518,24996
289,21451,22512,25138
290,21351,22494,25109
291,21351,22676,26151
292,21467,22387,24844
293,21498,22401,24800
294,21432,22568,24838
295,21477,22478,24856
296,21565,22528,25551
297,21417,22424,25038
298,21437,22474,26289
299,21479,22436,25086
300,21366,22406,25149
301,21334,22383,25693
302,21359,22503,25568
303,21334,22425,25555
304,21406,22376,25650
305,21406,22431,25134
306,21334,22489,24976
307,21259,22547,24973
308,21460,22413,26044
309,21355,22414,24512
310,21271,22275,25676
311,21313,22434,26124
312,21271,22341,24868
313,21332,22251,24185
314,21303,22190,24713
315,21303,22528,25715
316,21355,22337,25992
317,21376,22383,25161
318,21404,22413,24874
319,21405,22467,25700
320,21259,22422,25205
321,21359,22468,26100
322,21404,22424,26078
323,21259,22443,25707
324,21257,22276,24611
325,21271,22454,26002
326,21309,22332,24591
327,21468,22366,24929
328,21259,22361,24636
329,21309,22397,26289
330,21303,22446,25866
331,21352,22423,26022
332,21309,22488,25940
333,21353,22373,24929
334,21460,22447,25963
335,21489,22472,26140
336,21467,22518,24824
337,21456,22623,25916
338,21489,22585,24965
339,21590,22771,25124
340,21506,22600,26239
341,21374,22603,25322
342,21376,22611,26497
343,21387,22469,26475
344,21424,22484,26171
345,21387,22392,24852
346,21504,22642,26002
347,21443,22614,24794
348,21364,22627,26294
349,21443,22469,25039
350,21375,22514,24940
351,21507,22428,25454
352,21303,22533,24828
353,21531,22527,25373
354,21474,22560,25972
355,21432,22533,24860
356,21283,22541,26050
357,21342,22298,25723
358,21283,22407,24889
359,21447,22520,25852
360,21534,22458,25697
361,21376,22610,25076
362,21373,22500,24886
363,21389,22391,25992
364,21387,22450,24761
365,21462,22587,24949
366,21315,22567,24975
367,21437,22472,24975
368,21403,22518,26279
369,21376,22603,26046
370,21491,22487,26336
371,21465,22578,25910
372,21366,22519,26246
373,21355,22423,24829
374,21357,22334,26066
375,21417,22468,26196
376,21375,22389,24998
377,21421,22399,25005
378,21461,22585,25881
379,21523,22653,25982
380,21360,22551,24567
381,21352,22331,24388
382,21500,22407,25752
383,21406,22525,24861
384,21517,22537,25066
385,21352,22451,25086
386,21346,22563,25048
387,21416,22300,24892
388,21430,22479,25200
389,21534,22461,25011
390,21371,22515,24767
391,21283,22546,24901
392,21388,22618,25827
393,21373,22572,26406
394,21472,22629,25848
395,21419,22567,26332
396,21478,22575,25809
397,21440,22417,25788
398,21414,22570,25327
399,21346,22529,25692
400,21291,22337,25832
401,21349,22416,25139
402,21359,22460,24933
403,21259,22588,25971
404,21351,22463,25129
405,21452,22550,26515
406,21351,22542,25446
407,21257,22434,24785
408,21362,22497,24833
409,21519,22466,25094
410,21465,22498,25009
411,21410,22663,25993
412,21519,22718,26310
413,21420,22559,26303
414,21259,22469,25498
415,21390,22409,25512
416,21352,22347,25137
417,21361,22464,26007
418,21441,22367,24913
419,21503,22525,25896
420,21443,22457,24951
421,21432,22581,25194
422,21386,22363,26310
423,21443,22628,25840
424,21414,22555,25882
425,21440,22384,25107
426,21283,22377,24926
427,21400,22317,24658
428,21396,22411,24496
429,21555,22462,25070
430,21448,22553,25696
431,21283,22474,24678
432,21430,22427,24916
433,21283,22340,25873
434,21425,22374,25668
435,21294,22431,24934
436,21376,22312,25489
437,21437,22484,25820
438,21391,22563,24968
439,21335,22342,24473
440,21446,22434,24843
441,21360,22471,25228
442,21313,22527,25614
443,21359,22423,24939
444,21457,22446,25056
445,21404,22331,24808
446,21313,22349,24868
447,21388,22342,24946
448,21253,22383,25717
449,21294,22263,25604
450,21376,22182,24377
451,21253,22289,24957
452,21388,22510,24521
453,21475,22670,26290
454,21431,22558,26331
455,21395,22390,24533
456,21395,22691,25900
457,21423,22485,24826
458,21388,22517,25657
459,21396,22590,24964
460,21361,22540,25625
461,21493,22560,24968
462,21535,22520,26391
463,21477,22514,25983
464,21443,22370,24829
465,21460,22331,24756
466,21464,22560,26073
467,21437,22510,26161
468,21518,22641,25961
469,21460,22554,25053
470,21599,22523,24860
471,21437,22490,24592
472,21478,22504,24963
473,21484,22452,25215
474,21534,22590,25061
475,21487,22585,25256
476,21512,22469,24911
477,21496,22498,25088
478,21534,22616,25941
479,21620,22455,24587
480,21484,22820,25188
481,21530,22765,26195
482,21530,22503,26020
483,21500,22560,25715
484,21424,22522,25784
485,21409,22399,24513
486,21300,22469,24923
487,21242,22302,25968
488,21300,22328,25731
489,21363,22511,25758
490,21330,22450,25038
491,21322,22423,24821
492,21363,22492,25909
493,21329,22341,25922
494,21325,22401,25407
495,21326,22506,25866
496,21298,22378,25614
497,21315,22485,25791
498,21291,22403,24618
499,21309,22454,25763
500,21315,22422,25689
501,21313,22367,25175
502,21320,22398,25117
503,21401,22417,25574
504,21400,22478,26447
505,21409,22449,26219
506,21446,22326,25635
507,21187,22501,25184
508,21261,22291,24675
509,21260,22491,25734
510,21199,22463,25790
511,21162,22498,25106
512,21244,22474,25667
513,21377,22466,25535
514,21248,22354,25658
515,21267,22430,25739
516,21312,22423,25796
517,21289,22504,25587
518,21119,22461,25443
519,21283,22332,24458
520,21209,22363,24936
521,21281,22309,25664
522,21292,22373,25937
523,21197,22411,24799
524,21338,22411,25664
525,21244,22478,26247
526,21174,22229,24611
527,21326,22439,25780
528,21467,22538,25161
529,21394,22463,24922
530,21213,22399,25062
531,21119,22373,25101
532,21211,22346,25154
533,21260,22336,25133
534,21165,22280,25591
535,21260,22336,24559
536,21317,22377,24791
537,21297,22463,25662
538,21219,22368,24971
539,21151,22317,25640
540,21119,22329,25679
541,21049,22307,25007
542,21061,22305,25689
543,21049,22171,24467
544,21151,22199,24739
545,21061,22331,24880
546,21156,22183,25578
547,21160,22105,24906
548,21049,22464,25243
549,21119,22266,26024
550,21145,22372,25922
551,21213,22206,24795
552,21219,22370,25629
553,21165,22166,24240
554,21197,22437,25710
555,21153,22290,24439
556,21247,22374,25441
557,21342,22293,25914
558,21321,22366,25896
559,21260,22313,25918
560,21297,22477,24916
561,21197,22453,25810
562,21308,22430,25619
563,21184,22481,24718
564,21246,22392,24799
565,21357,22378,25764
566,21301,22405,24796
567,21269,22298,25264
568,21305,22285,25155
569,21310,22357,24387
570,21389,22550,26118
571,21381,22379,24721
572,21309,22400,24480
573,21310,22493,25699
574,21377,22548,25699
575,21391,22408,24608
576,21502,22543,24902
577,21335,22468,25880
578,21349,22493,25738
579,21304,22346,26140
580,21293,22273,25638
581,21325,22478,25870
582,21187,22470,26218
583,21307,22329,24348
584,21139,22353,25662
585,21151,22278,25938
586,21061,22285,25801
587,21131,22219,24592
588,21285,22358,25101
589,21377,22424,25587
590,21382,22631,25835
591,21340,22654,25638
592,21237,22402,24986
593,21190,22406,24972
594,21339,22374,24600
595,21356,22372,24606
596,21276,22417,24808
597,21271,22603,25065
598,21264,22558,25621
599,21347,22512,25644
600,21315,22327,24108
601,21297,22539,26271
602,21377,22326,24652
603,21283,22481,24849
604,21408,22513,25111
605,21467,22392,25320
606,21405,22465,26190
607,21350,22544,25964
608,21338,22467,25912
609,21244,22434,25964
610,21298,22602,26072
611,21298,22571,25896
612,21298,22577,25484
613,21386,22415,25311
614,21244,22505,25391
615,21244,22508,26020
616,21230,22505,25753
617,21174,22364,24892
618,21049,22486,25059
619,21160,22393,25159
620,21295,22449,25181
621,21311,22530,25854
622,21191,22365,24521
623,21326,22510,25033
624,21446,22735,26020
625,21655,22573,25080
626,21657,22538,25922
627,21459,22877,26650
628,21408,22707,25642
629,21292,22535,26276
630,21343,22668,25755
631,21259,22519,25831
632,21351,22349,25927
633,21225,22372,25784
634,21200,22335,25086
635,21393,22429,25679
636,21412,22390,25720
637,21412,22550,25427
638,21358,22458,25224
639,21373,22440,24739
640,21359,22509,25038
641,21368,22415,24686
642,21367,22420,25966
643,21281,22325,26098
644,21306,22627,25593
645,21319,22473,25881
646,21285,22449,26183
647,21173,22435,25627
648,21261,22435,25546
649,21155,22275,24712
650,21247,22387,24729
651,21153,22237,24631
652,21296,22326,24475
653,21188,22342,24607
654,21236,22284,24668
655,21342,22325,24552
656,21184,22230,24316
657,21349,22521,25925
658,21151,22515,25212
659,21255,22498,26277
660,21153,22306,25938
661,21187,22170,24838
662,21173,22159,24817
663,21153,22203,25739
664,21304,22338,25727
665,21359,22454,25308
666,21252,22461,25627
667,21165,22466,25703
668,21061,22466,25798
669,21108,22335,24827
670,21061,22299,25525
671,21139,22154,24437
672,21049,22189,25983
673,21096,22173,24324
674,21211,22199,25797
675,21207,22305,24779
676,21108,22384,24717
677,21202,22281,25639
678,21299,22544,25520
679,21108,22421,25236
680,21335,22382,25160
681,21259,22492,25248
682,21262,22591,25367
683,21347,22310,24875
684,21211,22302,24880
685,21303,22432,25695
686,21298,22304,24490
687,21284,22540,24695
688,21274,22338,25918
689,21166,22519,24590
690,21328,22301,24781
691,21354,22277,25018
692,21334,22319,25004
693,21393,22472,25707
694,21356,22455,25108
695,21359,22376,25010
696,21472,22540,25072
697,21389,22529,26215
698,21321,22434,25093
699,21303,22444,24805
700,21334,22531,25848
701,21286,22500,24913
702,21285,22397,26365
703,21287,22441,24869
704,21312,22444,25948
705,21303,22209,24543
706,21288,22251,25046
707,21197,22279,25034
708,21312,22253,25612
709,21231,22357,24898
710,21352,22388,24982
711,21432,22680,25867
712,21308,22618,25186
713,21283,22475,25205
714,21202,22461,25079
715,21211,22286,24847
716,21187,22276,25629
717,21096,22313,25131
718,21265,22259,25384
719,21245,22482,25767
720,21061,22337,25220
721,21174,22327,24692
722,21049,22247,25042
723,21235,22185,24603
724,21160,22360,26041
725,21157,22434,25159
726,21241,22548,25803
727,21316,22310,24980
728,21325,22449,25897
729,21472,22480,25497
730,21472,22545,24868
731,21488,22448,24712
732,21456,22522,24939
733,21368,22512,26210
734,21408,22266,24779
735,21384,22258,25087
736,21385,22328,24939
737,21364,22464,25018
738,21408,22521,24801
739,21357,22529,25840
740,21314,22499,25990
741,21294,22491,25466
742,21265,22433,25192
743,21285,22475,24912
744,21291,22300,25926
745,21265,22459,25435
746,21291,22254,26076
747,21265,22272,25767
748,21382,22295,23876
749,21310,22348,25851
750,21389,22402,24955
751,21338,22385,24336
752,21367,22516,26273
753,21316,22453,25468
754,21389,22462,26298
755,21349,22389,24688
756,21366,22470,25134
757,21381,22561,25231
758,21465,22481,26126
759,21502,22754,25260
760,21418,22651,25131
761,21327,22644,26087
762,21411,22583,25162
763,21327,22635,26201
764,21231,22415,24947
765,21237,22367,25997
766,21191,22451,26191
767,21231,22266,25066
768,21083,22481,25005
769,21130,22428,26172
770,21219,22471,25766
771,21130,22325,25975
772,21083,22281,24743
773,21305,22451,25215
774,21262,22667,25188
775,21367,22609,24896
776,21457,22479,25495
777,21367,22596,25635
778,21367,22461,25255
779,21337,22462,25854
780,21402,22457,25993
781,21329,22365,25041
782,21368,22511,24880
783,21375,22549,25960
784,21409,22597,25951
785,21332,22489,24958
786,21468,22526,24864
787,21501,22536,24832
788,21488,22458,24847
789,21354,22468,25941
790,21380,22407,24595
791,21473,22492,24996
792,21516,22653,24518
793,21352,22629,25216
794,21407,22490,24990
795,21381,22419,24470
796,21381,22459,24847
797,21388,22449,25923
798,21459,22621,24716
799,21418,22474,26176
800,21446,22552,26052
801,21447,22524,25038
802,21520,22582,26265
803,21408,22599,25738
804,21369,22463,26003
805,21346,22526,25337
806,21344,22436,24798
807,21435,22499,25630
808,21344,22538,25153
809,21333,22465,25636
810,21344,22536,24709
811,21326,22393,24764
812,21252,22343,24547
813,21285,22329,24574
814,21285,22378,25811
815,21286,22337,25722
816,21308,22471,25786
817,21269,22467,24940
818,21392,22264,24478
819,21389,22337,24742
820,21394,22531,25531
821,21366,22623,25942
822,21346,22367,25767
823,21355,22409,24581
824,21269,22336,24790
825,21271,22387,24826
826,21269,22320,24786
827,21338,22371,24776
828,21363,22582,25864
829,21446,22311,23924
830,21445,22428,24688
831,21151,22432,25813
832,21242,22347,24675
833,21257,22367,24898
834,21237,22291,24816
835,21196,22340,24679
836,21242,22406,26001
837,21356,22504,26106
838,21449,22492,24847
839,21221,22491,25752
840,21332,22517,26550
841,21454,22212,25103
842,21322,22467,25742
843,21428,22688,26233
844,21470,22514,25665
845,21334,22571,24912
846,21493,22434,25223
847,21334,22459,26086
848,21311,22473,26361
849,21334,22436,24829
850,21311,22385,24927
851,21395,22594,25984
852,21311,22375,26072
853,21286,22384,25868
854,21364,22398,25150
855,21163,22306,25075
856,21303,22339,25461
857,21332,22536,25173
858,21356,22631,25837
859,21430,22448,25603
860,21384,22332,25168
861,21332,22394,25273
862,21375,22491,26021
863,21419,22363,24902
864,21360,22447,25285
865,21360,22596,25972
866,21207,22536,26231
867,21387,22493,25717
868,21426,22455,25623
869,21280,22560,25195
870,21329,22594,25246
871,21239,22499,25229
872,21277,22434,25038
873,21296,22541,24899
874,21238,22544,25945
875,21294,22522,25666
876,21274,22438,25845
877,21309,22420,24997
878,21415,22348,24380
879,21168,22434,25720
880,21343,22337,24855
881,21305,22423,24526
882,21292,22479,25619
883,21333,22354,25283
884,21377,22377,26195
885,21252,22391,25590
886,21228,22389,25180
887,21314,22416,24633
888,21279,22487,25069
889,21286,22370,24749
890,21230,22285,24429
891,21237,22246,24472
892,21370,22335,25955
893,21367,22481,25962
894,21220,22321,24124
895,21170,22358,25799
896,21289,22478,25704
897,21170,22257,24421
898,21194,22544,25704
899,21232,22127,25704
900,21113,22302,26095
901,21229,22225,24340
902,21182,22293,25756
903,21230,22427,24690
904,21220,22445,26218
905,21193,22333,25725
906,21194,22357,25772
907,21185,22362,24662
908,21194,22324,24754
909,21193,22416,24574
910,21231,22267,25857
911,21178,22412,25587
912,21193,22389,25331
913,21297,22365,25078
914,21271,22529,26176
915,21260,22378,25654
916,21304,22449,25174
917,21275,22397,24743
918,21279,22343,26008
919,21275,22346,25577
920,21442,22414,24897
921,21329,22498,25500
922,21405,22458,24877
923,21498,22500,24556
924,21434,22606,26096
925,21333,22718,25807
926,21329,22620,26354
927,21399,22495,25006
928,21333,22465,24747
929,21387,22360,24601
930,21449,22472,25767
931,21306,22409,24355
932,21325,22516,25217
933,21312,22274,24873
934,21324,22542,25892
935,21328,22514,25896
936,21230,22547,25473
937,21315,22384,24599
938,21315,22296,24879
939,21257,22381,26222
940,21206,22391,24725
941,21288,22328,25106
942,21398,22448,25239
943,21320,22437,25224
944,21344,22495,25972
945,21361,22362,25821
946,21276,22384,25485
947,21346,22428,26128
948,21461,22591,25794
949,21467,22621,25767
950,21404,22585,25007
951,21314,22534,25983
952,21340,22488,25063
953,21353,22460,25829
954,21336,22390,24990
955,21244,22459,25989
956,21273,22516,25602
957,21278,22285,24446
958,21341,22320,24344
959,21279,22305,25003
960,21168,22411,25460
961,21141,22283,25993
962,21183,22231,24867
963,21194,22154,24757
964,21209,22296,25726
965,21230,22311,24708
966,21224,22266,24606
967,21113,22450,24915
968,21182,22507,25674
969,21182,22288,24556
970,21277,22228,24464
971,21259,22414,26261
972,21271,22341,25170
973,21295,22335,25127
974,21310,22272,24459
975,21226,22365,25769
976,21201,22438,25798
977,21226,22332,25985
978,21276,22377,26023
979,21396,22265,24501
980,21210,22433,26196
981,21297,22302,24403
982,21278,22527,25465
983,21397,22360,24866
984,21343,22499,25335
985,21386,22407,26153
986,21329,22418,26027
987,21332,22582,25923
988,21326,22464,25619
989,21361,22445,25014
990,21326,22285,26089
991,21301,22263,24764
992,21206,22437,24981
993,21343,22232,25683
994,21206,22289,25748
995,21334,22458,25017
996,21437,22504,25335
997,21230,22432,25137
998,21286,22475,25199
999,21170,22464,25029
