generation,best,avg,worst
148,7274392,7292777,7325311
149,7274537,7292022,7321449
150,7272866,7289320,7322313
151,7271840,7288820,7326127
152,7271573,7289240,7322929
153,7270431,7289702,7322899
154,7269868,7287558,7346300
155,7271509,7284230,7307970
156,7266873,7286153,7375902
157,7268266,7284638,7327923
158,7266312,7282810,7314668
159,7264040,7283154,7315575
160,7263326,7284270,7312848
161,7259332,7279616,7318514
162,7259997,7278808,7309264
163,7259916,7278503,7319682
164,7262685,7279777,7330113
165,7255334,7279053,7323173
166,7255833,7275251,7306474
167,7255849,7274222,7323743
168,7254827,7273472,7354184
169,7254552,7272207,7311258
170,7253781,7270383,7295611
171,7254150,7271042,7304320
172,7254773,7270901,7303315
173,7254269,7269657,7302701
174,7254873,7270265,7290711
175,7249724,7269913,7297392
176,7251856,7269132,7295077
177,7250578,7267561,7295897
178,7250185,7267068,7343969
179,7250825,7267212,7309988
180,7250752,7266613,7319843
181,7252013,7267311,7290387
182,7249390,7267849,7324154
183,7247120,7264981,7293970
184,7247856,7265534,7298410
185,7248394,7263703,7295802
186,7248140,7262588,7294184
187,7245914,7262125,7285118
188,7243131,7262895,7332061
189,7245584,7263021,7368827
190,7245321,7262064,7319170
191,7245170,7261320,7325167
192,7241961,7259319,7333643
193,7242453,7257659,7306169
194,7242193,7256999,7286964
195,7240618,7256143,7296508
196,7241875,7255548,7282642
197,7241510,7256724,7279300
198,7242958,7255561,7281144
199,7243250,7257890,7285782
200,7242158,7257976,7298304
201,7239788,7257106,7291114
202,7240126,7256237,7303212
203,7239141,7255076,7287421
204,7237201,7254477,7277699
205,7237208,7252481,7330142
206,7234962,7252454,7282513
207,7235804,7251812,7346149
208,7235608,7252517,7282293
209,7234287,7252424,7295184
210,7233854,7250468,7298541
211,7233107,7249691,7278287
212,7233075,7249209,7311766
213,7232997,7251497,7286528
214,7232480,7249076,7282934
215,7228940,7248472,7276017
216,7229475,7248602,7278849
217,7225461,7246756,7276803
218,7227664,7244989,7281200
219,7224192,7243427,7267108
220,7221394,7242569,7278296
221,7222571,7239323,7269093
222,7221774,7239701,7275303
223,7220653,7237678,7282555
224,7218129,7239018,7262027
225,7219072,7237548,7280676
226,7217548,7233857,7292919
227,7217561,7233917,7300767
228,7217446,7234048,7277474
229,7218060,7236734,7272076
230,7214908,7234792,7268218
231,7217617,7235302,7265921
232,7217037,7233905,7264369
233,7216675,7234722,7295090
234,7212695,7232281,7262017
235,7216732,7233409,7275166
236,7213183,7232741,7310189
237,7214678,7230655,7273093
238,7214194,7231111,7255932
239,7210341,7228893,7268902
240,7214836,7230072,7274147
241,7214334,7230930,7256396
242,7214087,7230520,7271288
243,7212750,7229175,7252003
244,7212986,7230257,7274044
245,7213125,7228895,7252107
246,7210507,7228876,7258782
247,7210629,7226602,7272011
248,7209967,7227782,7281544
249,7209143,7226508,7255969
250,7207086,7225221,7248728
251,7207970,7225072,7259843
252,7209785,7225524,7266039
253,7209130,7224291,7246807
254,7208433,7225817,7289473
255,7206425,7225316,7253900
256,7208172,7224159,7263124
257,7207700,7226034,7257638
258,7207843,7225827,7253509
259,7208962,7227082,7277499
260,7208296,7224748,7260955
261,7209516,7226528,7264595
262,7207770,7224471,7255243
263,7207521,7222881,7253776
264,7209109,7226314,7300906
265,7210233,7224898,7270322
266,7210764,7227471,7267795
267,7208220,7227164,7275714
268,7209311,7227032,7306836
269,7208909,7224251,7275331
270,7209968,7226862,7262384
271,7205917,7226062,7295119
272,7205435,7225977,7263399
273,7205093,7222358,7257247
274,7204217,7222138,7303496
275,7204353,7221949,7308666
276,7202850,7221725,7286309
277,7203565,7221316,7283701
278,7203137,7220948,7249504
279,7201686,7220252,7266016
280,7198204,7222656,7312816
281,7198056,7216068,7245327
282,7194478,7213580,7256611
283,7193986,7212106,7235904
284,7195026,7211138,7250251
285,7196119,7211419,7308184
286,7198622,7212126,7256721
287,7197459,7213295,7236986
288,7198118,7215019,7247349
289,7197266,7214199,7241646
290,7196254,7214441,7263376
291,7198157,7215076,7278054
292,7194908,7213331,7267464
293,7194717,7211086,7243433
294,7194025,7211574,7271274
295,7192138,7213285,7251926
296,7194828,7213406,7271267
297,7192496,7210989,7236849
298,7191940,7208862,7237305
299,7188153,7205674,7227010
300,7188062,7206020,7262038
301,7190453,7204196,7231009
302,7188880,7205359,7240760
303,7188319,7202765,7274740
304,7185796,7205181,7271249
305,7185524,7202640,7234055
306,7185444,7202972,7238096
307,7185416,7202142,7244432
308,7185690,7203359,7234088
309,7182460,7202941,7236596
310,7183172,7202835,7237319
311,7181190,7200979,7261793
312,7179628,7198018,7221212
313,7179372,7197845,7234634
314,7179225,7195497,7243425
315,7179637,7195246,7298847
316,7178239,7196215,7258775
317,7178809,7195822,7217834
318,7179073,7195635,7264281
319,7179163,7196975,7235435
320,7177801,7195293,7274548
321,7177366,7195017,7264298
322,7178633,7192878,7229116
323,7179232,7194107,7219090
324,7177387,7196331,7226367
325,7178560,7194692,7217942
326,7179325,7194905,7234335
327,7179969,7197630,7234410
328,7178798,7195277,7226843
329,7178756,7194837,7238122
330,7178154,7195397,7240572
331,7177881,7198044,7249525
332,7179290,7196122,7262115
333,7180121,7196859,7242214
334,7179275,7197237,7226654
335,7180535,7198659,7232157
336,7181977,7199095,7243897
337,7179927,7197889,7223019
338,7181440,7198924,7247721
339,7177343,7196882,7227067
340,7178438,7195670,7225315
341,7178717,7196608,7264480
342,7182403,7196397,7263704
343,7181768,7197119,7242173
344,7175600,7196934,7223990
345,7178194,7194220,7239149
346,7178784,7194590,7221074
347,7177673,7197608,7229504
348,7176226,7194181,7233262
349,7176919,7192995,7220875
350,7173032,7192249,7253184
351,7165087,7190680,7234734
352,7164933,7185621,7228415
353,7162386,7180502,7214421
354,7163840,7178485,7202089
355,7163282,7180198,7214703
356,7162059,7177104,7196932
357,7162028,7179362,7233691
358,7161808,7179521,7229159
359,7161799,7176897,7203437
360,7160772,7178477,7209208
361,7161422,7175485,7204597
362,7158821,7178800,7259515
363,7161875,7177917,7233346
364,7161659,7177717,7204416
365,7161819,7178723,7236242
366,7160633,7176258,7196239
367,7161662,7178042,7238609
368,7161459,7177358,7203380
369,7159826,7176638,7208926
370,7159635,7177155,7202108
371,7160321,7178678,7209911
372,7161530,7175577,7204823
373,7162440,7176153,7219527
374,7161058,7177667,7223787
375,7157870,7176661,7197876
376,7158902,7177315,7222816
377,7159968,7175705,7205550
378,7154410,7174973,7211705
379,7155656,7176601,7310080
380,7156780,7174451,7237969
381,7159195,7174896,7232321
382,7154874,7176027,7258297
383,7156464,7176440,7237835
384,7153833,7175458,7226415
385,7157696,7171619,7200954
386,7157149,7174490,7209326
387,7153520,7172835,7207679
388,7152551,7172825,7234064
389,7146885,7170039,7206383
390,7143205,7167237,7201537
391,7145380,7163542,7214043
392,7145918,7166637,7232478
393,7145086,7162980,7198506
394,7140838,7161119,7194004
395,7138598,7159123,7221343
396,7142099,7157086,7202905
397,7142273,7158066,7225969
398,7141454,7158381,7193444
399,7142385,7157940,7188420
400,7139656,7158904,7194476
401,7144183,7157717,7233739
402,7142502,7159869,7247333
403,7142381,7159138,7196244
404,7142589,7159650,7221596
405,7141490,7157718,7225322
406,7138923,7159121,7266024
407,7138408,7156906,7237125
408,7136981,7154303,7180368
409,7136795,7152817,7204931
410,7137217,7155154,7201476
411,7137297,7152149,7177924
412,7133637,7152884,7204650
413,7131129,7151577,7214757
414,7125737,7148697,7209242
415,7126648,7144602,7169089
416,7128430,7144662,7170858
417,7128067,7145802,7179678
418,7129348,7144076,7181531
419,7130911,7146831,7187152
420,7128157,7145416,7182572
421,7124964,7144806,7176279
422,7126123,7144174,7194806
423,7126131,7144363,7218023
424,7125133,7143008,7242210
425,7125774,7143303,7218531
426,7124085,7142004,7192903
427,7124490,7141119,7164051
428,7124131,7140377,7220544
429,7123839,7139582,7168038
430,7124872,7140509,7183941
431,7122895,7140093,7173791
432,7122896,7139977,7171363
433,7117025,7137414,7169789
434,7123149,7139023,7165481
435,7122610,7138554,7167348
436,7123346,7138751,7198083
437,7125430,7141541,7182555
438,7123346,7142344,7231402
439,7120400,7138891,7176480
440,7120954,7137464,7155758
441,7122289,7136676,7160338
442,7122887,7138579,7172150
443,7124056,7138273,7173002
444,7124229,7141076,7185577
445,7123760,7140154,7171147
446,7119247,7140612,7195355
447,7120449,7139818,7204928
448,7120917,7133913,7166713
449,7119265,7135877,7194188
450,7117039,7134179,7172518
451,7117566,7134034,7165245
452,7116560,7135827,7196495
453,7117071,7135658,7197818
454,7117137,7133311,7170690
455,7117516,7134807,7197936
456,7118005,7134114,7152411
457,7120291,7135899,7179969
458,7120993,7137398,7249594
459,7120456,7139482,7171301
460,7121540,7137492,7157468
461,7121831,7137709,7173401
462,7121140,7137402,7162211
463,7122837,7138465,7199327
464,7120367,7140112,7210621
465,7119382,7137894,7164881
466,7116126,7135764,7163203
467,7115011,7133141,7177870
468,7117633,7134403,7213603
469,7119010,7133271,7160926
470,7119418,7134805,7165932
471,7118976,7137592,7163145
472,7117740,7136496,7183535
473,7118297,7135955,7214980
474,7114792,7134235,7169296
475,7115181,7132209,7166010
476,7111980,7133133,7163930
477,7112858,7133239,7202483
478,7115568,7131279,7229003
479,7116713,7131733,7158827
480,7114220,7134146,7189083
481,7112972,7129926,7171129
482,7114376,7132527,7166204
483,7114680,7131968,7201973
484,7113298,7132508,7167014
485,7113428,7129245,7155732
486,7113173,7131201,7163772
487,7112965,7131600,7158141
488,7110516,7131812,7230315
489,7111969,7130938,7251028
490,7112128,7131299,7193070
491,7111771,7129570,7191379
492,7111672,7128748,7163050
493,7112148,7129351,7161210
494,7112631,7129163,7164085
495,7111173,7133369,7201398
496,7115058,7132710,7166341
497,7113534,7133343,7160498
498,7113859,7132142,7163145
499,7116898,7130872,7190929
500,7117761,7134995,7185509
501,7116304,7133824,7158885
502,7115146,7134105,7157741
503,7114885,7131246,7155655
504,7112866,7131986,7168301
505,7112121,7133812,7252080
506,7108048,7129964,7167605
507,7110684,7129377,7165802
508,7107483,7129671,7191855
509,7107391,7126501,7185324
510,7108575,7125456,7152764
511,7111477,7126269,7154974
512,7111393,7128073,7185625
513,7109823,7128351,7169309
514,7109200,7128663,7220509
515,7111463,7128243,7171416
516,7111035,7128724,7155434
517,7109634,7128087,7166572
518,7108321,7128263,7160366
519,7108318,7126784,7162895
520,7106827,7128375,7160937
521,7108441,7129773,7210920
522,7106658,7127494,7158838
523,7107947,7127385,7198074
524,7107773,7124308,7153976
525,7105389,7127041,7181582
526,7102533,7124432,7157049
527,7102613,7121348,7150868
528,7103036,7122007,7187094
529,7103905,7121964,7207280
530,7100707,7122657,7163785
531,7104240,7121936,7157222
532,7104588,7122187,7195019
533,7104199,7123143,7176954
534,7102880,7122225,7156168
535,7100668,7120495,7173831
536,7101484,7119552,7219168
537,7103808,7118456,7159635
538,7105150,7119490,7153422
539,7102699,7121727,7162311
540,7102547,7119965,7168835
541,7100227,7120163,7187147
542,7101615,7119073,7156547
543,7101655,7118564,7179762
544,7098478,7118999,7153341
545,7099024,7115932,7152532
546,7101704,7117629,7160314
547,7101118,7116037,7179490
548,7099359,7119801,7198599
549,7099846,7116904,7170728
550,7101091,7117413,7145601
551,7101300,7117571,7161016
552,7101795,7119806,7173488
553,7101692,7117896,7145620
554,7100794,7116685,7146915
555,7103234,7117456,7140609
556,7102002,7118263,7144083
557,7101477,7117449,7145019
558,7099803,7118025,7169122
559,7099016,7118122,7195784
560,7098683,7116089,7146845
561,7098444,7117206,7150817
562,7097649,7117596,7159765
563,7097285,7114182,7140054
564,7098480,7114995,7157377
565,7098740,7115185,7187183
566,7096619,7115720,7166274
567,7094212,7114025,7141130
568,7093827,7113562,7150999
569,7094404,7111090,7141703
570,7094290,7111983,7176818
571,7093227,7112969,7185393
572,7094756,7110124,7137484
573,7094522,7111577,7145257
574,7094501,7113485,7203969
575,7093827,7113081,7173509
576,7094632,7112682,7168491
577,7095057,7112986,7156399
578,7095998,7115122,7167890
579,7096695,7112586,7145771
580,7097314,7114238,7164706
581,7095954,7112557,7141672
582,7092007,7114560,7152881
583,7094561,7114304,7183505
584,7094111,7112384,7178355
585,7094248,7111051,7143276
586,7095435,7112065,7164431
587,7095837,7111840,7176550
588,7097322,7112347,7153330
589,7097555,7113053,7183328
590,7097233,7114529,7144264
591,7095822,7113707,7151794
592,7096038,7112942,7147478
593,7097427,7114019,7166199
594,7096170,7111879,7131192
595,7092967,7113473,7182759
596,7095166,7110839,7159582
597,7094262,7109051,7157180
598,7091134,7110234,7141650
599,7092305,7111999,7150986
600,7095041,7109817,7140469
601,7093326,7111996,7159190
602,7094027,7112204,7158411
603,7094123,7114573,7173046
604,7094578,7114077,7141257
605,7094805,7113725,7190782
606,7094163,7114473,7177177
607,7093797,7113164,7185189
608,7095162,7113833,7157097
609,7095089,7116939,7246773
610,7095404,7111411,7147310
611,7095832,7111301,7166397
612,7095588,7112538,7144381
613,7092947,7112607,7170631
614,7094715,7111226,7145822
615,7095931,7111346,7176827
616,7094878,7113040,7148292
617,7095644,7110934,7142169
618,7096457,7110820,7138246
619,7095004,7111595,7161582
620,7096084,7112531,7139068
621,7097033,7112838,7157401
622,7093611,7113653,7138978
623,7095642,7114520,7152214
624,7097525,7115874,7157227
625,7096192,7116092,7187373
626,7097263,7113978,7154084
627,7094993,7114622,7148539
628,7092029,7112488,7186432
629,7092059,7109600,7141295
630,7090269,7109775,7156067
631,7093809,7110029,7185259
632,7091626,7111324,7183328
633,7089097,7109490,7172342
634,7088085,7108721,7168956
635,7087985,7107044,7156608
636,7090313,7104594,7141425
637,7090897,7106441,7154118
638,7089692,7107097,7135382
639,7090802,7108259,7148873
640,7090750,7106772,7133938
641,7091533,7106915,7129772
642,7093486,7110134,7172496
643,7091828,7110897,7174180
644,7093076,7109691,7139118
645,7091026,7110316,7157971
646,7091022,7110215,7179300
647,7090738,7108818,7139916
648,7089441,7107864,7184860
649,7088473,7107609,7165990
650,7088597,7105474,7159941
651,7087685,7104436,7151210
652,7084897,7101136,7131246
653,7087861,7104108,7140224
654,7088145,7104767,7183112
655,7088794,7104894,7141528
656,7087085,7105223,7138952
657,7085832,7103054,7129617
658,7086679,7103495,7139083
659,7087195,7102432,7128036
660,7086701,7102697,7141510
661,7088166,7102188,7125729
662,7087427,7104324,7155929
663,7087602,7103508,7172115
664,7087380,7103396,7130510
665,7086066,7105764,7178908
666,7086655,7103031,7142213
667,7087441,7104837,7182473
668,7087483,7103164,7130917
669,7086503,7103658,7201812
670,7084370,7101923,7122578
671,7085383,7102583,7191843
672,7085125,7102639,7145019
673,7082367,7101596,7180723
674,7085170,7100446,7120096
675,7081749,7100281,7143034
676,7083352,7098636,7138979
677,7082577,7097592,7120569
678,7082142,7098887,7165397
679,7084026,7100357,7188074
680,7083244,7100464,7124394
681,7082190,7098448,7138898
682,7083099,7099841,7156235
683,7080273,7100818,7141966
684,7080347,7097201,7141261
685,7081838,7097034,7132774
686,7080924,7098415,7135154
687,7078861,7098403,7188404
688,7081598,7096357,7120304
689,7078263,7097867,7165183
690,7080377,7096680,7147014
691,7081472,7099471,7194068
692,7081604,7099426,7147938
693,7080898,7097916,7150923
694,7080998,7097787,7130043
695,7080596,7098459,7125416
696,7082620,7099566,7190926
697,7082199,7098878,7122495
698,7080458,7098489,7127689
699,7080937,7098762,7130499
700,7082002,7100141,7213769
701,7083045,7098608,7169529
702,7081866,7099459,7163653
703,7085034,7096758,7112185
704,7081402,7103157,7173478
705,7082186,7100495,7123000
706,7079178,7101506,7155092
707,7083745,7100767,7147152
708,7080733,7099808,7120896
709,7082904,7101813,7194307
710,7083069,7100645,7162973
711,7083937,7100762,7153411
712,7082375,7100993,7147940
713,7082664,7099790,7121330
714,7080524,7102066,7185583
715,7080353,7100287,7134682
716,7082146,7101595,7168535
717,7081637,7097976,7127251
718,7082182,7099463,7144119
719,7077453,7098882,7132056
720,7080866,7097286,7150689
721,7080017,7096826,7122286
722,7080679,7096588,7144850
723,7080373,7098069,7135050
724,7079709,7094535,7137156
725,7079578,7096967,7120878
726,7078028,7095670,7130283
727,7077892,7095401,7124895
728,7075778,7096621,7191779
729,7074959,7094832,7152932
730,7076770,7093316,7137834
731,7075844,7095528,7129432
732,7076533,7094979,7118666
733,7076146,7094132,7139278
734,7071322,7094872,7165567
735,7075960,7093374,7131105
736,7077894,7094547,7191733
737,7075462,7094373,7175384
738,7074950,7093272,7187406
739,7074871,7093071,7189097
740,7075895,7092848,7163193
741,7074518,7091694,7111837
742,7076043,7091476,7131782
743,7076274,7091939,7169901
744,7075646,7091456,7141082
745,7075774,7091668,7144320
746,7072511,7093585,7155253
747,7074097,7091117,7121640
748,7072661,7092283,7133774
749,7073466,7091070,7140853
750,7072572,7090030,7120984
751,7073182,7089491,7123430
752,7073740,7089209,7117621
753,7071651,7089597,7156623
754,7072658,7090744,7160328
755,7071029,7090030,7146758
756,7073228,7089838,7112611
757,7073240,7089027,7116795
758,7072436,7091335,7173920
759,7073250,7088322,7115274
760,7072083,7090802,7114788
761,7072163,7089991,7146094
762,7072816,7088308,7132149
763,7072297,7088141,7127884
764,7072890,7090798,7155379
765,7072911,7090587,7148094
766,7074968,7090770,7117091
767,7071586,7092678,7144492
768,7073825,7088355,7139947
769,7067832,7089041,7155471
770,7062328,7087546,7117522
771,7067535,7085277,7131519
772,7061360,7086450,7162354
773,7063660,7083683,7108495
774,7063523,7083134,7115407
775,7063499,7084150,7143083
776,7065022,7080155,7120354
777,7065466,7083614,7112164
778,7064676,7084662,7152087
779,7064025,7083117,7141396
780,7063478,7080677,7120186
781,7063681,7080922,7110189
782,7063962,7081161,7134541
783,7063390,7082191,7110246
784,7063022,7079996,7156485
785,7066693,7083289,7147546
786,7059637,7082797,7133687
787,7062673,7081032,7110633
788,7062689,7082695,7121388
789,7062078,7080878,7112316
790,7063256,7081601,7131541
791,7062748,7078951,7108457
792,7061797,7080775,7115667
793,7062298,7078631,7104364
794,7063924,7081344,7169349
795,7065225,7081023,7164301
796,7063341,7079690,7136531
797,7064316,7082809,7150896
798,7064755,7082769,7173090
799,7064778,7081877,7113261
800,7064791,7081186,7139202
801,7064271,7081222,7112360
802,7065314,7083754,7123580
803,7066676,7085511,7172705
804,7065688,7083089,7153561
805,7064826,7082652,7112607
806,7065236,7082188,7149429
807,7066058,7082919,7107742
808,7066722,7083466,7113349
809,7066792,7083698,7117552
810,7066667,7085937,7116287
811,7065644,7083976,7118828
812,7064441,7083601,7118263
813,7064285,7085197,7128655
814,7065559,7086481,7167223
815,7066684,7084111,7142696
816,7064496,7082819,7140405
817,7062664,7081855,7147770
818,7063051,7081328,7161128
819,7065258,7080370,7151261
820,7064375,7079792,7108821
821,7064454,7081010,7126057
822,7065856,7081766,7133896
823,7065968,7083287,7117595
824,7066976,7083418,7115585
825,7068665,7083130,7106476
826,7065793,7084540,7114618
827,7065621,7084097,7122673
828,7065576,7082711,7111140
829,7069224,7085008,7126347
830,7066361,7085936,7135420
831,7066095,7086052,7132658
832,7065539,7085901,7132843
833,7066348,7083834,7120341
834,7066716,7083043,7115093
835,7066832,7085170,7141130
836,7065340,7082925,7108277
837,7064810,7083498,7122137
838,7064772,7085331,7130592
839,7063550,7085465,7138052
840,7062819,7081428,7110459
841,7063084,7081554,7105011
842,7061881,7081322,7139812
843,7061956,7080307,7110804
844,7062623,7080645,7141241
845,7063397,7081830,7105019
846,7062380,7084142,7170278
847,7064091,7080713,7134900
848,7062264,7083485,7165568
849,7064255,7080746,7116375
850,7064320,7082417,7121591
851,7063664,7081548,7131138
852,7064340,7081521,7128619
853,7064863,7083697,7119295
854,7065218,7083723,7155379
855,7063591,7084976,7118960
856,7062947,7083475,7158539
857,7066150,7083767,7116511
858,7066092,7083540,7119636
859,7068029,7085805,7129078
860,7065032,7086042,7142354
861,7062863,7085336,7142063
862,7062484,7083262,7117799
863,7060309,7081954,7111935
864,7062807,7081917,7129629
865,7061901,7082313,7125035
866,7061244,7079344,7110920
867,7060710,7079882,7139428
868,7061322,7081725,7139424
869,7056405,7079804,7123096
870,7061345,7081351,7149204
871,7059142,7080727,7130839
872,7060913,7076037,7106050
873,7059686,7078937,7161881
874,7060905,7080648,7166480
875,7059317,7080785,7111253
876,7059851,7080059,7179661
877,7058781,7079097,7163561
878,7057755,7078594,7110682
879,7055772,7078503,7147501
880,7059077,7076381,7103223
881,7059641,7078999,7118950
882,7059669,7079129,7125019
883,7059301,7081195,7142675
884,7062063,7080677,7136432
885,7062343,7081404,7100116
886,7059775,7082599,7165379
887,7060864,7080267,7111367
888,7059999,7079382,7153682
889,7060835,7077370,7098469
890,7060806,7079447,7142414
891,7061006,7079144,7103878
892,7059956,7080705,7122649
893,7058981,7079493,7120222
894,7060035,7079015,7109431
895,7060743,7080260,7140473
896,7059102,7080555,7159567
897,7061026,7080265,7155697
898,7060036,7080401,7154458
899,7060935,7078347,7115969
900,7060394,7079522,7122673
901,7058708,7079363,7137983
902,7059035,7077858,7107439
903,7058194,7077207,7141700
904,7059230,7078370,7148443
905,7059590,7079361,7125064
906,7058870,7076716,7102895
907,7058550,7077169,7139957
908,7057315,7074844,7158879
909,7057070,7075660,7120931
910,7057295,7072344,7109741
911,7056503,7075877,7105540
912,7057044,7072220,7102198
913,7056854,7074071,7107745
914,7056562,7074438,7108559
915,7057568,7075194,7151035
916,7058484,7075260,7104832
917,7060029,7074811,7097962
918,7058919,7076837,7123871
919,7058458,7076002,7116147
920,7054723,7075882,7099943
921,7057912,7079095,7136735
922,7051793,7078555,7124320
923,7057349,7075063,7133191
924,7056482,7075203,7110168
925,7057267,7076487,7105749
926,7056151,7074685,7101280
927,7056066,7077150,7124146
928,7058449,7076913,7135667
929,7058156,7077163,7119373
930,7058251,7076443,7143324
931,7056212,7076710,7123585
932,7055066,7076018,7119424
933,7055072,7077189,7132722
934,7055169,7072398,7096460
935,7053765,7071235,7140127
936,7053719,7070944,7119903
937,7052458,7071806,7110512
938,7053985,7070210,7142223
939,7053876,7071697,7099099
940,7052597,7070926,7092148
941,7052926,7071616,7140723
942,7052804,7071324,7165088
943,7053353,7072404,7137452
944,7054576,7070647,7096913
945,7056498,7073431,7106048
946,7053768,7073159,7094999
947,7056291,7074976,7119238
948,7058076,7078221,7117599
949,7056885,7074625,7105271
950,7057094,7076834,7117448
951,7057742,7077545,7153294
952,7057529,7075651,7121430
953,7057015,7075068,7152662
954,7055718,7072359,7110371
955,7055649,7073428,7114193
956,7054268,7073224,7167830
957,7054529,7072928,7117337
958,7054510,7071746,7126423
959,7055080,7072361,7135072
960,7054981,7073931,7101892
961,7052563,7073992,7139312
962,7054425,7071654,7093762
963,7053479,7073685,7105062
964,7053326,7073322,7173962
965,7052481,7073049,7138449
966,7054885,7072837,7179377
967,7054260,7075338,7168885
968,7058297,7076377,7164516
969,7058634,7075250,7114436
970,7059226,7077058,7154821
971,7056473,7078150,7172484
972,7055873,7075963,7107388
973,7055841,7076652,7119018
974,7055921,7073700,7120196
975,7057426,7075612,7114439
976,7056988,7075189,7130790
977,7056979,7074827,7107611
978,7055287,7073273,7157920
979,7055911,7071082,7095290
980,7054383,7072246,7109405
981,7056210,7073431,7169459
982,7057019,7074066,7112393
983,7054092,7073421,7129397
984,7053195,7072797,7110122
985,7054532,7070710,7099693
986,7053894,7071371,7100816
987,7054669,7070909,7150595
988,7056591,7073704,7120585
989,7056074,7075383,7134485
990,7058808,7075281,7120254
991,7057680,7076249,7102610
992,7058037,7075667,7130647
993,7058984,7076329,7129330
994,7057817,7075630,7106827
995,7058627,7077152,7176234
996,7061728,7076222,7100036
997,7059650,7078886,7154897
