generation,best,avg,worst
738,385922,391380,414344
739,385628,390643,401661
740,385449,390562,403612
741,385599,390308,404569
742,385873,390743,412819
743,385684,390062,410494
744,386084,390414,402627
745,385690,390680,410656
746,385974,390030,403597
747,385501,390599,407892
748,385581,390291,409208
749,386162,390332,404073
750,386299,390513,403097
751,385709,390527,400727
752,385421,390392,416859
753,385498,390069,408791
754,386477,391001,407921
755,386638,390886,400848
756,386488,391764,412338
757,386696,391258,412284
758,387334,391820,417283
759,387273,391986,414046
760,387555,391403,404072
761,387141,392028,411516
762,387178,391546,409538
763,387184,391253,402031
764,387458,392473,411640
765,386818,391825,406684
766,386976,391644,406393
767,387114,392035,408946
768,386341,391774,407356
769,386494,390726,401923
770,386997,391858,410634
771,386965,391444,406068
772,386248,391123,406543
773,386439,390885,403878
774,386664,391312,404078
775,386757,391061,405180
776,386378,390521,405548
777,386245,390779,410380
778,385575,391402,412597
779,385725,390358,399635
780,385955,390322,404030
781,385720,390374,409440
782,385720,390982,409628
783,386329,390812,405099
784,385715,390635,410769
785,386103,390650,401687
786,385850,390720,401881
787,385819,390874,411570
788,386260,391056,413773
789,386284,390703,402500
790,385923,392148,406159
791,386361,391199,410218
792,385723,390772,404001
793,385991,390259,401145
794,385795,390174,406654
795,385927,391004,409572
796,385896,389960,401231
797,385916,390528,408159
798,386024,390275,398835
799,386122,390375,409336
800,386213,390886,409532
801,385745,390340,409056
802,386090,390831,407328
803,385579,390417,411880
804,385490,390387,407203
805,385381,389970,407776
806,385314,389893,405784
807,385472,390293,413644
808,385608,390151,405486
809,385372,390017,413629
810,385376,390391,399195
811,385180,389512,402832
812,385656,389575,415424
813,385412,389234,397185
814,384958,389832,398265
815,385141,390028,403175
816,384821,389916,402695
817,384814,389485,420652
818,384502,389492,405403
819,384903,389392,399695
820,385029,390176,405840
821,384429,389422,405276
822,385027,389283,398308
823,384181,389299,405182
824,384138,388773,402831
825,384494,389365,407702
826,384454,389032,413285
827,383646,388329,408836
828,383378,388918,412443
829,384068,387785,399277
830,383630,389182,408078
831,384191,388679,410367
832,383056,388575,404706
833,383553,387950,406891
834,383760,388335,399868
835,383633,387955,401722
836,383748,387932,405846
837,383707,388209,399305
838,383862,388675,407038
839,383681,388328,399558
840,383796,388934,400871
841,384617,388889,406530
842,383811,389296,406365
843,384806,389067,407951
844,383851,390578,402321
845,384050,389575,406865
846,384590,389666,410690
847,384580,389468,410410
848,384084,389053,407362
849,384180,389151,404255
850,384014,388643,396134
851,384183,388984,402889
852,383971,388750,402852
853,384277,389082,409060
854,384061,389361,414407
855,384171,389204,408215
856,384510,388971,409048
857,384185,388882,407814
858,384325,389311,409168
859,384735,389703,400402
860,384956,388849,399861
861,384811,389352,399445
862,385093,389568,403399
863,385525,389835,403326
864,384961,390058,401832
865,385560,390248,408535
866,385692,389532,399417
867,385612,390091,400641
868,385675,390116,407776
869,385546,390469,402093
870,385557,389688,401167
871,385583,389749,398186
872,385326,390116,410646
873,385396,390949,415412
874,385316,390041,405113
875,385436,389986,401325
876,385439,390409,416588
877,385321,389779,399049
878,385371,389724,397029
879,385364,389931,415976
880,385305,389733,402661
881,385702,389840,419998
882,385890,390153,401786
883,385590,389966,402870
884,385522,389919,404602
885,385342,390271,406355
886,385253,390870,404613
887,384934,390013,401368
888,385392,389403,405626
889,385202,389824,397643
890,385224,390589,411578
891,385084,390349,411456
892,385246,390015,417151
893,385142,390495,406548
894,385516,390928,416297
895,385685,390251,405320
896,385306,390587,419217
897,385158,390741,411508
898,385255,390095,398310
899,385217,390091,399443
900,385397,390036,408316
901,385562,391041,409422
902,385798,390948,410591
903,385840,389653,399676
904,385950,389790,403094
905,385812,389747,403989
906,385920,389964,405316
907,385879,390291,412021
908,385825,390172,404626
909,385550,390831,420567
910,385787,390126,402660
911,385960,391242,411751
912,385860,390746,408672
913,386170,390661,410466
914,386007,390387,405581
915,385924,390570,402482
916,385639,390272,421834
917,386265,391279,417055
918,385594,390221,403500
919,385689,390941,418284
920,385852,390580,404496
921,385483,390160,406521
922,385868,390300,400781
923,385683,390632,412775
924,386838,391884,410644
925,385958,391067,408245
926,385882,390261,406634
927,385568,390384,403466
928,385682,390214,400164
929,385631,389912,402071
930,385120,390445,408813
931,384491,389606,399605
932,384926,389366,407287
933,385189,389608,413342
934,385318,389708,410116
935,384804,389868,407518
936,385319,389239,408755
937,385511,390380,413789
938,385527,390540,405485
939,385672,390810,419485
940,385664,391052,411580
941,385545,390501,412337
942,385559,390409,410308
943,385789,390104,412450
944,385406,390421,414178
945,385400,390675,416438
946,385367,390164,405997
947,385847,390154,411398
948,386033,390172,410018
949,386150,390325,411830
950,385848,390810,410641
951,386172,390600,408528
952,386280,390400,398921
953,386057,390928,410356
954,386221,390868,408736
955,385418,391568,411747
956,385587,390025,406138
957,385388,389979,405907
958,385452,390226,405385
959,385873,389803,396617
960,384949,389792,399690
961,385280,389962,408751
962,385013,389381,405284
963,384955,388812,405162
964,385532,389266,403695
965,385778,389954,401842
966,384997,390437,413673
967,385305,389939,411429
968,384967,389428,408378
969,384965,389583,405378
970,385125,389769,415254
971,385610,389334,405216
972,385246,389646,400398
973,385658,390273,406932
974,385647,389614,408335
975,385626,389647,402685
976,385645,390174,401620
977,385602,389440,401220
978,385829,390416,409552
979,385589,390063,407923
980,385549,390272,411589
981,386077,389944,400815
982,385424,390074,405426
983,385749,390186,407612
984,385553,389404,398176
985,385813,390191,408141
986,385774,391295,413176
987,385613,389968,400703
988,385817,389884,418297
989,386058,390604,410842
990,385860,390831,410920
991,386029,390464,403808
992,386358,390706,406839
993,386131,390725,409085
994,386528,390591,411638
995,385963,390642,405545
996,386081,390316,411968
997,386280,390459,409759
998,386242,390569,402236
999,385594,390053,401461
